embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
x_y_x,28,ok,3.59683741956817,0.04553006541769909,0.0051070615633162265,0.036597264038186424,0.04606990777286024,0.062352745876001904,0.06573095273613139,0.16828953224329107,0.08622119159918396,5000,0
x_y_x,29,ok,3.59683741956817,0.045251785376963484,0.004898672430657526,0.03608534898868776,0.04576786228267891,0.062020546233510325,0.06504269267568724,0.16680037546923077,0.08540647235567064,5000,0
x_y_y,0,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,1,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,2,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,3,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,4,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,5,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,6,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,7,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,8,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,9,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,10,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,11,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,12,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,13,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,14,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,15,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,16,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,17,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,18,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,19,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,20,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,21,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,22,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,23,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,24,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,25,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,26,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,27,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,28,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
x_y_y,29,rank_deficient,inf,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
y_z_z,0,ok,260.96036125676517,12.42583802667306,5387.860896909735,12.803084373907675,13.397218462882174,17.720057167941334,0.08349907115300392,8.541123748984651,7.291666485003755,5000,0
y_z_z,1,ok,260.96036125676517,12.00378354646877,5348.502133946171,12.500825078226034,12.98735573920482,17.084723157468183,0.07799705130518735,7.62032799036594,7.160030873426536,5000,0
y_z_z,2,ok,260.96036125676517,12.088973818810247,5020.347915668203,13.360815883914835,13.003892259586301,17.2064905738841,0.08518658142549188,8.540439210547605,7.219644044594778,5000,0
