group,config,embedding,repeat,status,condition_number,pushforward,k,n_samples,theiler_w,noise_level,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
theiler,w=0,x_plus_z,0,ok,33.17345746870676,20,50,5000,0,0.0,1.841505508570865,128.79118107947232,1.6787787240462788,1.985250894587236,2.540036016655331,0.05668595356031071,0.6469999059822577,0.5718193787713032,5000,0
theiler,w=0,x_plus_z,1,ok,33.17345746870676,20,50,5000,0,0.0,1.9044635695406913,135.97419644181687,1.8426533807540924,2.066178725861667,2.614136617921481,0.055784423780083026,0.5908308816434382,0.5583357523624647,5000,0
theiler,w=0,x_plus_z,2,ok,33.17345746870676,20,50,5000,0,0.0,1.8757725325579027,130.16113719193564,1.8235773771224304,2.040980597300313,2.5869349591755517,0.05681600295337426,0.681210581646924,0.5810204623147326,5000,0
theiler,w=0,x_plus_z,3,ok,33.17345746870676,20,50,5000,0,0.0,1.8464964822025043,132.17793000516497,1.6624928366983502,1.9952991310568002,2.53125118264326,0.05642927333167565,0.5802962845631123,0.5590058457984853,5000,0
theiler,w=0,x_plus_z,4,ok,33.17345746870676,20,50,5000,0,0.0,1.8207061251947148,126.01819536681585,1.6399483900832412,1.9682054821124992,2.502879219381803,0.056419463865801794,0.5411276051540983,0.5581644102416587,5000,0
theiler,w=0,x_plus_z,5,ok,33.17345746870676,20,50,5000,0,0.0,1.619849683145311,106.46428981527747,1.4818704749795475,1.7476382053086887,2.2434533833629358,0.056834217515463796,0.5513588705539565,0.5118100561565291,5000,0
theiler,w=0,x_plus_z,6,ok,33.17345746870676,20,50,5000,0,0.0,1.8321446579619745,128.09707375072398,1.711927799401885,1.9793890879579457,2.5293798256744346,0.05653980860467342,0.6074657649386866,0.557433022970425,5000,0
theiler,w=0,x_plus_z,7,ok,33.17345746870676,20,50,5000,0,0.0,1.7781686534784182,124.46661869505353,1.5830310895404152,1.9170255867135446,2.4541733387239195,0.05625950000630639,0.654972556547834,0.5482802109868584,5000,0
theiler,w=0,x_plus_z,8,ok,33.17345746870676,20,50,5000,0,0.0,1.9895910505655054,141.21991992503197,1.9107428029806979,2.1475610103428284,2.7196643589223215,0.056589869057605505,0.647773824071949,0.5785600889490674,5000,0
theiler,w=0,x_plus_z,9,ok,33.17345746870676,20,50,5000,0,0.0,1.7902065046661078,125.62954086876307,1.6640360189542,1.9398985355469631,2.4682157294779747,0.05638279546458868,0.6451893787242934,0.5523895824528268,5000,0
theiler,w=0,x_plus_y,0,ok,2.562258516347068,20,50,5000,0,0.0,0.08862673351465193,0.09538107468628643,0.053279273137396055,0.09008575509779149,0.1209788093203375,0.05786728275329969,0.16637568619603108,0.10529263517899508,5000,0
theiler,w=0,x_plus_y,1,ok,2.562258516347068,20,50,5000,0,0.0,0.08726936814714654,0.09506901963779073,0.05210859863940343,0.08881045830495216,0.11921206553726808,0.05746253971128132,0.1655496090927437,0.1044967784905503,5000,0
theiler,w=0,x_plus_y,2,ok,2.562258516347068,20,50,5000,0,0.0,0.08960847279854754,0.10049950134509887,0.05475713640407567,0.09110490229348533,0.12243225946071566,0.058233358850947825,0.16627806618040358,0.10611031288135582,5000,0
theiler,w=0,x_plus_y,3,ok,2.562258516347068,20,50,5000,0,0.0,0.08608728585686998,0.09182229001198478,0.052743035685719905,0.08745629066871195,0.1178660116693729,0.057855289435191116,0.1616832025756094,0.10271247280595842,5000,0
theiler,w=0,x_plus_y,4,ok,2.562258516347068,20,50,5000,0,0.0,0.08695325964631838,0.09116921246962695,0.053911484238578236,0.08823049688400461,0.11869968020832952,0.05763160731405827,0.16543652134789763,0.10356566941801798,5000,0
theiler,w=0,x_plus_y,5,ok,2.562258516347068,20,50,5000,0,0.0,0.08313706343559309,0.08499650520906082,0.04818830529970337,0.08409252468093198,0.11339321130776743,0.05779226597715934,0.15743703036997833,0.0991182444672406,5000,0
theiler,w=0,x_plus_y,6,ok,2.562258516347068,20,50,5000,0,0.0,0.09027465205641319,0.1078877491729305,0.052719073086915966,0.09165946916327489,0.12311773009990438,0.05784310768468902,0.16599087317594188,0.10513721614033916,5000,0
theiler,w=0,x_plus_y,7,ok,2.562258516347068,20,50,5000,0,0.0,0.08719833102291825,0.09673393762884129,0.051177860189161706,0.08868332148912039,0.11930252420461743,0.05765647768817275,0.16591392128621843,0.10245203293873859,5000,0
theiler,w=0,x_plus_y,8,ok,2.562258516347068,20,50,5000,0,0.0,0.09115603362788291,0.10806497143040915,0.05492715404777821,0.09270089127392139,0.12452152985546741,0.058172870741486825,0.16573993845143928,0.10706407596191678,5000,0
theiler,w=0,x_plus_y,9,ok,2.562258516347068,20,50,5000,0,0.0,0.08615120416102541,0.09152030062200024,0.04994354822604545,0.08736229895238289,0.1175120222567809,0.05779735512630936,0.16354230204284106,0.10270291132010341,5000,0
theiler,w=10,x_x_x,0,ok,3.090816180484919,20,50,5000,10,0.0,0.1127963385267602,0.20551323329182022,0.0828642394745218,0.1156664973513366,0.15576690062465562,0.06624295789203435,0.18392718161894542,0.1349633728468898,5000,0
theiler,w=10,x_x_x,1,ok,3.090816180484919,20,50,5000,10,0.0,0.1136441511537947,0.2123191755339157,0.07881836316035712,0.11637487028244495,0.15558655376261551,0.06532177333401044,0.18322999523170194,0.13389554821979915,5000,0
theiler,w=10,x_x_x,2,ok,3.090816180484919,20,50,5000,10,0.0,0.11431629819849363,0.21377635462613817,0.0857576303190389,0.11716666817908926,0.15690791700279047,0.06657212718824318,0.18494277662261988,0.13610318620557746,5000,0
theiler,w=10,x_x_x,3,ok,3.090816180484919,20,50,5000,10,0.0,0.11203151647165137,0.20295964685498005,0.08141028748777998,0.11462455498360469,0.15395155659939228,0.06605356297405846,0.1817521817116888,0.13194247084891925,5000,0
theiler,w=10,x_x_x,4,ok,3.090816180484919,20,50,5000,10,0.0,0.10836963066940906,0.18119300499928204,0.08621888843393818,0.11047859383473424,0.14975237709004532,0.06604440690848609,0.18285850212530322,0.13173743010149938,5000,0
theiler,w=10,x_x_x,5,ok,3.090816180484919,20,50,5000,10,0.0,0.10607625607979185,0.1841764056239036,0.07368958682630618,0.10831573169499727,0.14594559786504452,0.06629741480203316,0.17970135233352172,0.12685008468779196,5000,0
theiler,w=10,x_x_x,6,ok,3.090816180484919,20,50,5000,10,0.0,0.11459157924103425,0.23300558956595238,0.08156735562182521,0.11785269841656075,0.15800396880047998,0.06619349712827105,0.18322700621408572,0.1338313253171213,5000,0
theiler,w=10,x_x_x,7,ok,3.090816180484919,20,50,5000,10,0.0,0.10937463384591252,0.18946779655006096,0.08081317252489074,0.11188522744432858,0.15077025229038168,0.065838517101013,0.18570167990644046,0.1322426575465591,5000,0
theiler,w=10,x_x_x,8,ok,3.090816180484919,20,50,5000,10,0.0,0.11635213013897999,0.2293093279951911,0.08467201226034819,0.11957118408498323,0.1607440789514671,0.06627596899047547,0.18348646499838403,0.1380958371005516,5000,0
theiler,w=10,x_x_x,9,ok,3.090816180484919,20,50,5000,10,0.0,0.1097808318921906,0.20040718481408432,0.07795080267350378,0.11232874512614176,0.15126299966338025,0.06592590419025376,0.18366293533176825,0.13212209151369086,5000,0
theiler,w=10,y_y_y,0,ok,3.44652416507327,20,50,5000,10,0.0,0.04867418884308215,0.0061398593901775085,0.03137032919025272,0.04949332247262189,0.06690246601500405,0.06570737112838262,0.16366401798722122,0.08472314397822851,5000,0
theiler,w=10,y_y_y,1,ok,3.44652416507327,20,50,5000,10,0.0,0.04803787458519117,0.0062786879033088685,0.03101610177968197,0.048902508443897215,0.0660786298449662,0.06465714773002873,0.1624782359540496,0.08398765180634443,5000,0
theiler,w=10,y_y_y,2,ok,3.44652416507327,20,50,5000,10,0.0,0.048172401320029194,0.0059919956650362075,0.03264447473857606,0.0490528161494334,0.0664243861405987,0.06560867862115619,0.1632267451063129,0.08510836017315891,5000,0
theiler,w=10,y_y_y,3,ok,3.44652416507327,20,50,5000,10,0.0,0.047791709810315504,0.005641465774047358,0.03157057664876183,0.04861838099517826,0.06575524790087406,0.06558963316880637,0.1624933501516546,0.08453980052630304,5000,0
theiler,w=10,y_y_y,4,ok,3.44652416507327,20,50,5000,10,0.0,0.04783155121144331,0.00557537714660601,0.03097541133357597,0.04858985518436941,0.06583618965245402,0.06555280424556109,0.1604309616668452,0.08372093478004461,5000,0
theiler,w=10,y_y_y,5,ok,3.44652416507327,20,50,5000,10,0.0,0.047166338461154624,0.005300683722435009,0.0301295645406466,0.04794003475178412,0.0648641876686166,0.06560534137457585,0.15869619369639357,0.08345984176295157,5000,0
theiler,w=10,y_y_y,6,ok,3.44652416507327,20,50,5000,10,0.0,0.04772113755402887,0.005776979465912721,0.031938299826148105,0.04848669978889529,0.06575188608269998,0.06573964276103805,0.1624670837172001,0.08433799585328765,5000,0
theiler,w=10,y_y_y,7,ok,3.44652416507327,20,50,5000,10,0.0,0.04746956147999567,0.005836140508857721,0.03109995089429645,0.048272979724800096,0.0653505043682866,0.06510665942569774,0.16054373632001892,0.08334329884226407,5000,0
theiler,w=10,y_y_y,8,ok,3.44652416507327,20,50,5000,10,0.0,0.048129107508927245,0.006144707029319603,0.03184202297005258,0.04899429216103886,0.06621285911466115,0.06542283439562473,0.1590669559962752,0.08449464617808772,5000,0
theiler,w=10,y_y_y,9,ok,3.44652416507327,20,50,5000,10,0.0,0.047316685408762646,0.005519040712541604,0.030509608391656087,0.048095654184013424,0.06516732981640563,0.06547718070046184,0.1592632677260009,0.08319935513840997,5000,0
theiler,w=10,z_z_z,0,ok,8.63102661547655,20,50,5000,10,0.0,14.891681252578072,5443.466647015913,12.42171620965438,15.148535080100189,20.42977715376162,0.06650053040141207,17.35728057888508,21.597988405459013,5000,0
theiler,w=10,z_z_z,1,ok,8.63102661547655,20,50,5000,10,0.0,14.908776971235012,5791.892045833644,11.60479392910145,15.161236758957623,20.36496696162825,0.06762292960527636,16.699887768387168,21.706702536051377,5000,0
theiler,w=10,z_z_z,2,ok,8.63102661547655,20,50,5000,10,0.0,15.127460134538083,5768.080411219774,12.527553079844171,15.445022016024051,20.72108349256588,0.06964237225100961,17.649588830918844,21.931709202622493,5000,0
theiler,w=10,z_z_z,3,ok,8.63102661547655,20,50,5000,10,0.0,14.437166543912381,5364.863736841044,11.219681269367385,14.645914749177997,19.689786498314234,0.06938970313042273,16.128282866609116,20.922538714347926,5000,0
theiler,w=10,z_z_z,4,ok,8.63102661547655,20,50,5000,10,0.0,14.324207090051438,5137.737954556857,11.981829895782107,14.490348777467464,19.66246447579082,0.06941162885876963,16.176270595628566,20.8793754623478,5000,0
theiler,w=10,z_z_z,5,ok,8.63102661547655,20,50,5000,10,0.0,13.51434899506432,4944.239315409504,10.129262520519713,13.74839337369299,18.525419428451492,0.06831978102742489,15.436855728361246,19.5702310028682,5000,0
theiler,w=10,z_z_z,6,ok,8.63102661547655,20,50,5000,10,0.0,14.988497019925795,5970.336458712703,11.565289258556415,15.350765366537132,20.619807634361113,0.06948518473829729,16.863221943915033,21.46176661418446,5000,0
theiler,w=10,z_z_z,7,ok,8.63102661547655,20,50,5000,10,0.0,14.379152981335174,5240.277563635159,11.998329579065707,14.60721353569639,19.69427892411436,0.06683204092923717,17.369173757812394,20.96299712164804,5000,0
theiler,w=10,z_z_z,8,ok,8.63102661547655,20,50,5000,10,0.0,15.146188062493934,5762.158295010043,11.9961105347264,15.443890672464605,20.760388354572548,0.06992725555328802,17.297946138475872,23.504583830160108,5000,0
theiler,w=10,z_z_z,9,ok,8.63102661547655,20,50,5000,10,0.0,14.558253636406082,5354.029097590016,11.086218897560078,14.764104550131073,19.893540512701403,0.07013510158413556,17.19653533497343,20.862530547276943,5000,0
theiler,w=10,y_z_y,0,ok,55.35812478627791,20,50,5000,10,0.0,4.885717071376691,401.0133489548004,5.015653625212757,5.044284599874013,5.8965220362405075,0.06613814071429581,0.9568757536700251,0.5450239454258855,5000,0
theiler,w=10,y_z_y,1,ok,55.35812478627791,20,50,5000,10,0.0,4.666994138809123,387.59944601248856,4.671270167123444,4.812155422644776,5.6097915631459605,0.06437220906501309,0.9058624097888331,0.541765550393149,5000,0
theiler,w=10,y_z_y,2,ok,55.35812478627791,20,50,5000,10,0.0,4.947670064591777,411.68328203345624,5.041553821723189,5.109440896602577,5.959446072516276,0.06683399681859153,0.965084289580951,0.5510446716652811,5000,0
theiler,w=10,y_z_y,3,ok,55.35812478627791,20,50,5000,10,0.0,4.548588393354756,377.117521314968,4.750938974297789,4.702060981678892,5.498996889137506,0.06569902475763076,0.8638144480699643,0.5232557811833607,5000,0
theiler,w=10,y_z_y,4,ok,55.35812478627791,20,50,5000,10,0.0,4.527075917814356,365.1222732932711,4.712679597280023,4.657278100983767,5.442097963485566,0.06569948303435288,0.8451460057579311,0.5240138142984231,5000,0
theiler,w=10,y_z_y,5,ok,55.35812478627791,20,50,5000,10,0.0,4.377513829222597,363.5722350007856,4.517697376522268,4.518392087514118,5.26267987585707,0.0665941573389778,0.8216515553023032,0.5163039250768782,5000,0
theiler,w=10,y_z_y,6,ok,55.35812478627791,20,50,5000,10,0.0,4.562696417248468,371.8058858142591,4.585323599442653,4.710356004895183,5.510740852568623,0.06633646116847391,0.9017717151187565,0.5372209770836757,5000,0
theiler,w=10,y_z_y,7,ok,55.35812478627791,20,50,5000,10,0.0,4.768537455870358,396.1411868508797,4.832881392242777,4.919288650915017,5.732621662261436,0.06585271803486142,0.9198718258859054,0.5344444038137002,5000,0
theiler,w=10,y_z_y,8,ok,55.35812478627791,20,50,5000,10,0.0,4.795692385090655,395.4221133277521,4.770273599620371,4.95145267077431,5.7900789266565535,0.06631204222160927,0.9687725889542742,0.5659255983776895,5000,0
theiler,w=10,y_z_y,9,ok,55.35812478627791,20,50,5000,10,0.0,4.6137289965694945,375.6716119601164,4.7195860321884515,4.758848807079174,5.561845384787201,0.06585371772782445,0.9280741698963443,0.5406015555389325,5000,0
theiler,w=10,x_y_x,0,ok,3.5968374195681707,20,50,5000,10,0.0,0.048932918093621346,0.006050919999959262,0.03171309541007692,0.049763346564514664,0.06729507207020351,0.06568357347985454,0.16340332654566958,0.08536430157175048,5000,0
theiler,w=10,x_y_x,1,ok,3.5968374195681707,20,50,5000,10,0.0,0.04821220275886426,0.006126581412324612,0.03150096531262705,0.0490920994455435,0.06638750421409836,0.06482321830851598,0.16212904251987623,0.08463682048747975,5000,0
theiler,w=10,x_y_x,2,ok,3.5968374195681707,20,50,5000,10,0.0,0.04858017341066714,0.0061704945177176685,0.032846017078576435,0.04946217701507093,0.0669630621146269,0.06567176033604025,0.16272477907444313,0.08587342774042386,5000,0
theiler,w=10,x_y_x,3,ok,3.5968374195681707,20,50,5000,10,0.0,0.04829867649691487,0.005937151930684273,0.031708006893803806,0.04916576840952108,0.06644752525628245,0.06564823098858413,0.16183269441158102,0.0851939666831651,5000,0
theiler,w=10,x_y_x,4,ok,3.5968374195681707,20,50,5000,10,0.0,0.0481736657530489,0.005632865673534651,0.03131883705389862,0.048930290431406946,0.06630297655524278,0.06558664925530146,0.16002211457805118,0.08434591883283969,5000,0
theiler,w=10,x_y_x,5,ok,3.5968374195681707,20,50,5000,10,0.0,0.047439123131864734,0.005274547304976498,0.030477859968382655,0.04819176037361083,0.06527692745138375,0.06573233831348278,0.15772642531379236,0.08412501028570393,5000,0
theiler,w=10,x_y_x,6,ok,3.5968374195681707,20,50,5000,10,0.0,0.048031492684369854,0.00574121363927443,0.03220707409831754,0.04880534161153309,0.06622584407659762,0.06577209393219782,0.16162442856640344,0.08503046074506296,5000,0
theiler,w=10,x_y_x,7,ok,3.5968374195681707,20,50,5000,10,0.0,0.04786491858291727,0.005957411765199306,0.03128501476847614,0.04866329952920043,0.06590294210166026,0.06526539794355671,0.16025390405311926,0.08403317332398105,5000,0
theiler,w=10,x_y_x,8,ok,3.5968374195681707,20,50,5000,10,0.0,0.04864640231971838,0.006438054753341473,0.03194025518083598,0.04948636514987867,0.06687202699406274,0.06564096611049648,0.159007571196687,0.08521667600036129,5000,0
theiler,w=10,x_y_x,9,ok,3.5968374195681707,20,50,5000,10,0.0,0.047933687838966094,0.005902473876304975,0.030509808086694797,0.048748122863601494,0.06600324281438143,0.06540519810409359,0.15862587056178476,0.08384767869003759,5000,0
theiler,w=10,x_y_y,0,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,1,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,2,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,3,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,4,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,5,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,6,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,7,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,8,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,x_y_y,9,rank_deficient,inf,20,50,5000,10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,,
theiler,w=10,y_z_z,0,ok,260.9603612567652,20,50,5000,10,0.0,12.681956858931349,5569.937845490776,12.596850646776508,13.70026902059696,18.10597987763482,0.07783244759502236,8.494314094972577,7.256772005132577,5000,0
theiler,w=10,y_z_z,1,ok,260.9603612567652,20,50,5000,10,0.0,12.24996944011509,5453.346989715703,12.252577973478685,13.282076370497276,17.447222193914588,0.07551404097930989,7.576766502091348,7.125708457773277,5000,0
theiler,w=10,y_z_z,2,ok,260.9603612567652,20,50,5000,10,0.0,12.323948197563059,5097.7018193597305,13.127236136082566,13.251892188662643,17.532749573780322,0.08110790068175441,8.390934361199458,7.178833586634898,5000,0
theiler,w=10,y_z_z,3,ok,260.9603612567652,20,50,5000,10,0.0,12.051770260362748,5004.207695821595,12.42966754383048,12.914400476117162,17.178904691019824,0.0785159007232821,6.793681970642927,6.789977733629299,5000,0
theiler,w=10,y_z_z,4,ok,260.9603612567652,20,50,5000,10,0.0,12.221232783442115,5120.356559324233,12.381425266287014,13.08586421315338,17.35222726410061,0.07652407361621684,7.319396828036468,6.983955481844384,5000,0
theiler,w=10,y_z_z,5,ok,260.9603612567652,20,50,5000,10,0.0,11.53353068648533,4999.09868687277,10.955712143174468,12.351061355405136,16.407706698090724,0.07931063734233407,6.797377541681795,6.331076976525062,5000,0
theiler,w=10,y_z_z,6,ok,260.9603612567652,20,50,5000,10,0.0,12.68973554345052,5728.497883923795,13.313776110893995,13.70962837564546,18.065877694744646,0.07889928691476916,8.082471620033868,7.044087089361099,5000,0
theiler,w=10,y_z_z,7,ok,260.9603612567652,20,50,5000,10,0.0,12.260643009697102,5367.407862654507,12.06484212772595,13.201582322271847,17.443755057758533,0.07445725392475014,8.196896161797165,6.9731594039337175,5000,0
theiler,w=10,y_z_z,8,ok,260.9603612567652,20,50,5000,10,0.0,13.107664770300541,5864.33430595839,13.127943655944627,14.197170581125691,18.68897876473085,0.08047865726795235,8.479321750701951,7.589142005107508,5000,0
theiler,w=10,y_z_z,9,ok,260.9603612567652,20,50,5000,10,0.0,12.175854751258479,5068.904627767356,11.522301492481311,13.09085077108848,17.355102957775077,0.07980833641548449,8.338719098802787,7.039473489038953,5000,0
theiler,w=10,x_z_z,0,ok,281.2859780300304,20,50,5000,10,0.0,12.730165986981568,5571.076870961265,12.661175289186149,13.757045595644206,18.168633157865592,0.06693594500219147,8.495566161429693,7.22837807523972,5000,0
theiler,w=10,x_z_z,1,ok,281.2859780300304,20,50,5000,10,0.0,12.299567830322605,5454.371808441967,12.320966185858266,13.340356993373309,17.511681369539907,0.06613667007820093,7.577055598601255,7.097300595096524,5000,0
theiler,w=10,x_z_z,2,ok,281.2859780300304,20,50,5000,10,0.0,12.37332869352384,5098.709901494475,13.194493373237487,13.31083046461174,17.597838885961593,0.06769816268695769,8.396652745694318,7.150596019812174,5000,0
theiler,w=10,x_z_z,3,ok,281.2859780300304,20,50,5000,10,0.0,12.095715122055447,5005.183136665869,12.485551748624319,12.96745226455508,17.238679063165804,0.06777489532201844,6.793276250207678,6.761961726912069,5000,0
theiler,w=10,x_z_z,4,ok,281.2859780300304,20,50,5000,10,0.0,12.269563968264993,5121.382319576203,12.449647271823327,13.14278490558125,17.41546387877664,0.06600456377547115,7.317849964455465,6.954700541468835,5000,0
theiler,w=10,x_z_z,5,ok,281.2859780300304,20,50,5000,10,0.0,11.582530994240267,5000.102603074611,11.025240904331783,12.409012200587043,16.47104063198727,0.06889159141141424,6.796620345534865,6.302159250403656,5000,0
theiler,w=10,x_z_z,6,ok,281.2859780300304,20,50,5000,10,0.0,12.740234370839264,5729.5881437326525,13.381334212312295,13.768704727884131,18.131618897757654,0.06811271389211632,8.086843099805616,7.016363890538443,5000,0
theiler,w=10,x_z_z,7,ok,281.2859780300304,20,50,5000,10,0.0,12.30976141471688,5368.548026833125,12.129499345099358,13.261416578216837,17.508389447777898,0.0660475337306678,8.19602549046654,6.945119076454732,5000,0
theiler,w=10,x_z_z,8,ok,281.2859780300304,20,50,5000,10,0.0,13.163174849997022,5865.526641852862,13.203349440591671,14.26234542662828,18.760318142363513,0.06981589345827147,8.480161052217566,7.560374302872273,5000,0
theiler,w=10,x_z_z,9,ok,281.2859780300304,20,50,5000,10,0.0,12.220013547183116,5069.85155709655,11.581244087421755,13.143495184295736,17.413705468473793,0.06848314901310681,8.339401246454463,7.009962428616162,5000,0
theiler,w=10,x_z_x,0,ok,64.42712473872164,20,50,5000,10,0.0,4.873450418027401,400.483245657893,4.989530547288181,5.03439198888541,5.887448641816623,0.06317747037044263,0.9346885200284738,0.5408380859311195,5000,0
theiler,w=10,x_z_x,1,ok,64.42712473872164,20,50,5000,10,0.0,4.66134346321408,387.4147791910101,4.651973909862426,4.8090094997039525,5.605769234264858,0.061239042535805546,0.8996574341902708,0.537213252435578,5000,0
theiler,w=10,x_z_x,2,ok,64.42712473872164,20,50,5000,10,0.0,4.94204653555941,411.4512231532457,5.02011621167891,5.105231867715001,5.955466911820409,0.06384552091562964,0.9339392576626896,0.5469299679942935,5000,0
theiler,w=10,x_z_x,3,ok,64.42712473872164,20,50,5000,10,0.0,4.54150396310902,376.8032096443534,4.731867495945424,4.696532358939044,5.492825347724524,0.06252792857983218,0.8489090983981589,0.5189663874717508,5000,0
theiler,w=10,x_z_x,4,ok,64.42712473872164,20,50,5000,10,0.0,4.523456096399911,365.11470984954553,4.694308032316626,4.655865550875794,5.439956250046093,0.062315835069073094,0.8458053542175435,0.5196855889408505,5000,0
theiler,w=10,x_z_x,5,ok,64.42712473872164,20,50,5000,10,0.0,4.36939738736363,363.17261471344,4.497788350173111,4.512399008208415,5.256623178550433,0.06374457746845372,0.8120998735597159,0.5119863228793727,5000,0
theiler,w=10,x_z_x,6,ok,64.42712473872164,20,50,5000,10,0.0,4.556435670740526,371.581943280271,4.562605232253462,4.705617085362371,5.505980993655132,0.06275188552858466,0.893905768920026,0.5329361724041404,5000,0
theiler,w=10,x_z_x,7,ok,64.42712473872164,20,50,5000,10,0.0,4.76266217933457,395.8032042125566,4.812177166270498,4.913858066912914,5.72788205289638,0.06235472793273404,0.9081127102884141,0.5299864412700753,5000,0
theiler,w=10,x_z_x,8,ok,64.42712473872164,20,50,5000,10,0.0,4.786383826115963,395.0045219464283,4.746233591776569,4.942409484304114,5.781114410300534,0.06352301966471317,0.9565899486302086,0.5615458333699126,5000,0
theiler,w=10,x_z_x,9,ok,64.42712473872164,20,50,5000,10,0.0,4.607816543938286,375.38768419149693,4.700370802578404,4.7541909775748765,5.556873588845936,0.06246513284529041,0.9198495035946676,0.5360654425060379,5000,0
theiler,w=10,y_plus_z,0,ok,13.90120303609631,20,50,5000,10,0.0,0.7504483246997038,19.820112041770123,0.5763587250848694,0.7917612922390392,1.056556251749921,0.06325573362429177,0.41494545884739675,0.48068335896864156,5000,0
theiler,w=10,y_plus_z,1,ok,13.90120303609631,20,50,5000,10,0.0,0.7535019533286946,21.006515739955862,0.5833199709524555,0.7987810826770918,1.0623024939173897,0.06132737624361817,0.37560713519222916,0.4939417759732305,5000,0
theiler,w=10,y_plus_z,2,ok,13.90120303609631,20,50,5000,10,0.0,0.7557359874761926,19.976443021838673,0.6106075475714587,0.8010217606899598,1.0704136315128137,0.06313786734145929,0.42551272081126557,0.4960909623741496,5000,0
theiler,w=10,y_plus_z,3,ok,13.90120303609631,20,50,5000,10,0.0,0.7268335639218618,19.86215622600531,0.5659551342448734,0.7706357928076489,1.0282554997977627,0.06237735966871452,0.35700579303408103,0.4778522121833326,5000,0
theiler,w=10,y_plus_z,4,ok,13.90120303609631,20,50,5000,10,0.0,0.7342287833774455,19.18439646577325,0.5712932142589751,0.774144151727329,1.0343321480005776,0.062353134992161864,0.3512454554911342,0.473592990493755,5000,0
theiler,w=10,y_plus_z,5,ok,13.90120303609631,20,50,5000,10,0.0,0.6846468204474091,18.120169980317854,0.5052497251145561,0.7195346116806655,0.962838935945414,0.06326032323443716,0.3415759910529658,0.4574974206413006,5000,0
theiler,w=10,y_plus_z,6,ok,13.90120303609631,20,50,5000,10,0.0,0.7515830639119787,20.667233856769244,0.5716488480423189,0.795807002829641,1.0631065237498314,0.06259802328970604,0.38116514909030286,0.49252606670100724,5000,0
theiler,w=10,y_plus_z,7,ok,13.90120303609631,20,50,5000,10,0.0,0.7251254966756374,19.22268782666915,0.5384697964824195,0.7640248574752792,1.0187039029657146,0.062280331910453415,0.4137672390004813,0.47257879948292875,5000,0
theiler,w=10,y_plus_z,8,ok,13.90120303609631,20,50,5000,10,0.0,0.8118179580978006,24.0245248182668,0.5999585196122793,0.8682813091470112,1.1412840192536242,0.06267851338348185,0.4010985854785754,0.5310865190908746,5000,0
theiler,w=10,y_plus_z,9,ok,13.90120303609631,20,50,5000,10,0.0,0.7305847351641098,19.27597674642967,0.5445631476779712,0.7688733036629026,1.0263086463339475,0.06300251366285245,0.38955045329706545,0.47727768289263534,5000,0
theiler,w=10,x_plus_z,0,ok,33.17345746870676,20,50,5000,10,0.0,1.9381807663313029,140.7821670965299,1.8861161960375095,2.09643828162104,2.673577479558986,0.06338071173042606,0.7053948005625583,0.6211645174957106,5000,0
theiler,w=10,x_plus_z,1,ok,33.17345746870676,20,50,5000,10,0.0,1.9843447579051863,147.44164677336184,2.0737287940235665,2.165946744817789,2.730782478866985,0.06154026967610885,0.6477917967090304,0.6012119171898185,5000,0
theiler,w=10,x_plus_z,2,ok,33.17345746870676,20,50,5000,10,0.0,1.9455813548019651,140.6049404164738,2.054761233285295,2.123795180685201,2.686556456461185,0.06379217672352906,0.7415863641333947,0.6267122290450056,5000,0
theiler,w=10,x_plus_z,3,ok,33.17345746870676,20,50,5000,10,0.0,1.9247927090044274,143.37450528511164,1.8767615608642723,2.100119393689701,2.652448967442532,0.062726145364389,0.6319311869725752,0.6064943715428236,5000,0
theiler,w=10,x_plus_z,4,ok,33.17345746870676,20,50,5000,10,0.0,1.9063803045628083,135.91999208827872,1.8396911144818062,2.0635292637226863,2.619755255443181,0.06272120215134434,0.6038621471613907,0.6076229611693578,5000,0
